Contents,Mints,CH 1,CH 2,CH 3,CH 4,CH 5,CH 6,CH 7,CH 8,CH 9,CH 10,IGCH,Coin count,min coin count,max coin count,coin count approximate,coin count uncertain,Hacksilver coint,Ingot count,lot,Mint 1 URI,Mint 2 URI,mint uncertain,Authority 1 URI,Authority 2 URI,authority uncertain,Stated authority,Dynasty URI,Material 1 URI,Material 2 URI,material uncertain,Denomination 1 URI,Denomination 2 URI,denomination uncertain,Region 1 URI,Region 2 URI,Region 3 URI,Authenticity
,,,,,,,,,8.311,,,,5,,,,,,,,http://nomisma.org/id/sidon,,,http://nomisma.org/id/ptolemy_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.311,,,,7,,,,,,,,http://nomisma.org/id/tyre,,,http://nomisma.org/id/ptolemy_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.311,,,,1,,,,,,,,http://nomisma.org/id/ace_ptolemais,,,http://nomisma.org/id/ptolemy_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.311,,,,1,,,,,,,,http://nomisma.org/id/gaza,,,http://nomisma.org/id/ptolemy_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.311,,,,1,,,,,,,,http://nomisma.org/id/joppa,,,http://nomisma.org/id/ptolemy_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.311,,,,10,,,,,,,,,,TRUE,http://nomisma.org/id/ptolemy_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.311,,,,1,,,,,,,,http://nomisma.org/id/sidon,,,http://nomisma.org/id/ptolemy_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.311,,,,1,,,,,,,,http://nomisma.org/id/tyre,,,http://nomisma.org/id/ptolemy_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
133 AE,"Calchedon: 62 (all countermarked twice)
Byzantium: 19 (all countermarked)
Chalcedon & Byzantium joint issue: 34
Seleucus II (246-226/5): 1",,,,,,,,8.315,,,,62,,,,,,,,http://nomisma.org/id/calchedon,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.315,,,,19,,,,,,,,http://nomisma.org/id/byzantium,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.315,,,,34,,,,,,,,http://nomisma.org/id/calchedon,http://nomisma.org/id/byzantium,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.315,,,,1,,,,,,,,,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ae,,,,,,,,,
190+ AR,"Seleucid: c. 160 tetradr. (one to Hierax)
Macedonia, Alexander III: 15+ tetradr. 
(of which 10 posthumous mainly of Magnesia)
Demetrious Poliorcetes: 3
Pergamum Philetaerus: 20+ (with portrait of Seleucus I (10), early Attalid (10+))",,,,,,,,8.317,,,,160,,,TRUE,,,,,,,,,,,,http://nomisma.org/id/seleucid_dynasty,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.317,,,,5,,,TRUE,,,,,,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.317,,,,10,,,TRUE,,,,,http://nomisma.org/id/magnesia_ad_maeandrum,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.317,,,,3,,,,,,,,,,,http://nomisma.org/id/demetrius_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.317,,,,,20,,,TRUE,,,,,,,http://nomisma.org/id/philetaerus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
171 AR,"Lucania, Heracleia
Larissa
Locris Opuntii
Chalcis
Achaean League
Aegae
Arcadian League
Elis
Tegea
Rhodes (imitation from Crete)
Selge
With later additions down to the mid 2nd century",,,,,,,,8.318,,,245,1,,,,,,,,http://nomisma.org/id/heraclea_lucaniae,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/diobol,,,,,,
,,,,,,,,,8.318,,,245,1,,,,,,,,http://nomisma.org/id/larissa_thessaly,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/obol,,,,,,
,,,,,,,,,8.318,,,245,61,,,,,,,,http://nomisma.org/id/opus,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/hemidrachm,,,,,,
,,,,,,,,,8.318,,,245,1,,,,,,,,http://nomisma.org/id/chalcis,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,8.318,,,245,14,,,,,,,,,,,http://nomisma.org/id/achaean_league,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,8.318,,,245,1,,,,,,,,http://nomisma.org/id/aegae_achaea,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/hemidrachm,,,,,,
,,,,,,,,,8.318,,,245,4,,,,,,,,http://nomisma.org/id/arcadian_league,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/hemidrachm,,,,,,
,,,,,,,,,8.318,,,245,85,,,,,,,,http://nomisma.org/id/elis,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/hemidrachm,,,,,,
,,,,,,,,,8.318,,,245,1,,,,,,,,http://nomisma.org/id/tegea,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/trihemiobol,,,,,,
,,,,,,,,,8.318,,,245,1,,,,,,,,,,TRUE,,,,http://nomisma.org/id/rhodes,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,http://nomisma.org/id/crete,,,
,,,,,,,,,8.318,,,245,1,,,,,,,,http://nomisma.org/id/selge,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/obol,,,,,,
43 AR,"Alexander III (Samos)
Lysimachus
Demetrius Poliorcetes
Attalus I
Seleucid

CH archive:

Demetrius Polyorcetes: 3 tetradrachms
Ephesus 2
Taurus 1
1 didrachm
1 drachm
Lysimachus: 3 drachms
Alexander: 1 tetradrachm (Samos)
Seleucus I: 1 drachm
",,,,,,,,8.321,,,,2,,,,,,,,http://nomisma.org/id/ephesus,,,http://nomisma.org/id/demetrius_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.321,,,,1,,,,,,,,,,,http://nomisma.org/id/demetrius_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.321,,,,1,,,,,,,,,,,http://nomisma.org/id/demetrius_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/didrachm,,,,,,
,,,,,,,,,8.321,,,,1,,,,,,,,,,,http://nomisma.org/id/demetrius_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,8.321,,,,3,,,,,,,,,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,,,,,,,,,8.321,,,,1,,,,,,,,http://nomisma.org/id/samos,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.321,,,,1,,,,,,,,,,,http://nomisma.org/id/seleucus_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
,"Antiochus I: 16 tetradrachms
Seleuceia 14
Antioch on the Orontes 1
Sardes 1

Antiochus II: 5 tetradrachms
Seleuceia 3
Antioch 1
Aegae 1

Antiochus Hierax: 1 tetradrachm (Abydus)

Attalus 1: 2 tetradrachms",,,,,,,,8.321,,,,14,,,,,,,,http://nomisma.org/id/seleuceia_ad_tigrim,,,http://nomisma.org/id/antiochus_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.321,,,,1,,,,,,,,http://nomisma.org/id/antiocheia_syria,,,http://nomisma.org/id/antiochus_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.321,,,,1,,,,,,,,http://nomisma.org/id/sardes,,,http://nomisma.org/id/antiochus_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.321,,,,3,,,,,,,,http://nomisma.org/id/seleuceia_ad_tigrim,,,http://nomisma.org/id/antiochus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.321,,,,1,,,,,,,,http://nomisma.org/id/antiocheia_syria,,,http://nomisma.org/id/antiochus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.321,,,,1,,,,,,,,http://nomisma.org/id/aegae_aeolis,,,http://nomisma.org/id/antiochus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.321,,,,1,,,,,,,,http://nomisma.org/id/abydus,,,http://nomisma.org/id/antiochus_hierax,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.321,,,,2,,,,,,,,,,,http://nomisma.org/id/attalus_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
12 AR,"Macedonia, Alexander III: tetradr. Parium 1, Chios 1, Samos 1, 
Mesembria 1
Antigonus Gonatas: 3
Antigonus Doson: 2
Hierax: 2
Antiochus II: 1
",,,,,,,,8.322,,,,1,,,,,,,,http://nomisma.org/id/parium,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.322,,,,1,,,,,,,,http://nomisma.org/id/chios,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.322,,,,1,,,,,,,,http://nomisma.org/id/samos,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.322,,,,1,,,,,,,,http://nomisma.org/id/mesembria,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.322,,,,3,,,,,,,,,,,http://nomisma.org/id/antigonus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.322,,,,2,,,,,,,,,,,http://nomisma.org/id/antigonus_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.322,,,,2,,,,,,,,,,,http://nomisma.org/id/antiochus_hierax,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.322,,,,1,,,,,,,,http://nomisma.org/id/lampsacus,,,http://nomisma.org/id/antiochus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
"13 AV, 822 AR","Macedonia, Alexander III: 6 st
150 tetradr.
590 dr.
Lysimachus: 5 st.
17 tetradr.
13 dr.
1 dr (Calchedon)
Seleucus I: 16 tetradr.
4 dr.
Antiochus I: 9 tetradr.
Antiochus II: 7 tetradr.
Seleucus II: 2 st.
4 tetradr.
2 dr.
Pergamum: 1 tetradr.
Demetrius Poliorcetes: 1 tetradr.
1 dr.
Sinope: 2 tetradr.
Perga: 2 tetradr.",,,,,,,,8.324,,,1369,,,,,,,,,,,,,,,,,,,,,,,,,,
"212 AR, in two clay pots","Lysimachus, Thrace: 1 tetradr. (M548)
Seleucus I, Syria: 1 tetradr.
Macedonia, Alexander III: 2 tetradr.
Macedonia 1 (Pozzi 932), Gerrha 1 (Leu 1975, 13)
Seleucus II, Magnesia ad Maenandrum: 1 (Pozzi 23/47 var.)
Hieron II, Syracuse: 6 (SNG Copenhagen 822); 
10 16-litra (SNG Copenhagen 823); 6 4-litra (SNG Copenhagen 828); 
3 4-litra (SNG Copenhagen 830)
Hieronymus, Syracuse: 22 10-litra (SNG Copenhagen 874); 
3 10-litrae (rev. biga)
Syracuse, 5th Republic: 89 12-litra (SNG Copenhagen 876); 
33 8-litra (SNG Copenhagen 880)
Siceliots, Morgantina: 8 8-litra (Niggeler I cat. 183); 1 4-litra
",,,,,,,,8.333,,,,1,,,,,,,,,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.333,,,,1,,,,,,,,,,,http://nomisma.org/id/seleucus_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.333,,,,1,,,,,,,,,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,http://nomisma.org/id/macedon,,,
,,,,,,,,,8.333,,,,1,,,,,,,,http://nomisma.org/id/gerrha,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.333,,,,1,,,,,,,,http://nomisma.org/id/magnesia_ad_maeandrum,,,http://nomisma.org/id/seleucus_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.333,,,,6,,,,,,,,http://nomisma.org/id/syracuse,,,http://nomisma.org/id/hieron_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.333,,,,10,,,,,,,,http://nomisma.org/id/syracuse,,,http://nomisma.org/id/hieron_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/16-litra,,,,,,
,,,,,,,,,8.333,,,,9,,,,,,,,http://nomisma.org/id/syracuse,,,http://nomisma.org/id/hieron_ii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/4-litra,,,,,,
,,,,,,,,,8.333,,,,25,,,,,,,,http://nomisma.org/id/syracuse,,,http://nomisma.org/id/hieronymus_syracuse,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/10-litra,,,,,,
,,,,,,,,,8.333,,,,89,,,,,,,,http://nomisma.org/id/syracuse,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/12-litra,,,,,,
,,,,,,,,,8.333,,,,33,,,,,,,,http://nomisma.org/id/syracuse,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/8-litra,,,,,,
,,,,,,,,,8.333,,,,8,,,,,,,,http://nomisma.org/id/morgantina,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/8-litra,,,,,,
,,,,,,,,,8.333,,,,1,,,,,,,,http://nomisma.org/id/morgantina,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/4-litra,,,,,,
,"Syracuse, Republic?: 2 8-litra? (Apollo head l. behind, owl/quadriga r. BMC 658)
Carthage: 2 shekel (SNG Copenhagen 392); 
9 half-shekel (SNG Copenhagen 378); 13 quarter-shekel (SNG Copenhagen 383)",,,,,,,,8.333,,,,2,,,,,,,,http://nomisma.org/id/syracuse,,TRUE,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/8-litra,,TRUE,,,,
,,,,,,,,,8.333,,,,2,,,,,,,,http://nomisma.org/id/carthage,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/shekel,,,,,,
,,,,,,,,,8.333,,,,9,,,,,,,,http://nomisma.org/id/carthage,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/half-shekel,,,,,,
,,,,,,,,,8.333,,,,13,,,,,,,,http://nomisma.org/id/carthage,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/quarter-shekel,,,,,,
103+ AE,"Lot A) Abydus: 51 Artemis-Tyche/eagle with 13 overstuck on Apollo/eagle and 6 overstruck by reduced dies of same types

Lot B) Abydus: 52 of same types including 15 overstruck by reduced dies",,,,,,,,8.341,,,,51,,,,,,,A,http://nomisma.org/id/abydus,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.341,,,,52,,,,,,,B,http://nomisma.org/id/abydus,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,The coin of 'Erythrae' in the record is of Alexander III and the 'uncertain' is of Samos (as BMC 157).,,,,,,,,8.343,,,1313,,,,,,,,,,,,,,,,,,,,,,,,,,
2+ AR,Rhodian tetradr.: AMEINIAS + prow and EUKRATHS + thunderbolt,,,,,,,,8.346,,,,,2,,,TRUE,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
c. 1470 AR,"Rhodes: c. 350 tetradr. - Ameninias, Aristokritos, Eukrates, Tharsytas; 
c. 1120 didr. - most as BMC 129 ff. (with magistrates Agesidamos, Erasikles, Mnasimachos, Timotheos, Ameinias, Aristokritos, Eukrates, Tharsytas, Akesis, Anaxandros), 25 or more as BMC 49-55, 1 or more as SNG Fitzwilliam 4782",,,,,,,,8.347,,,,350,,,TRUE,,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.347,,,,1120,,,TRUE,,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/didrachm,,,,,,
65 AR and 12 AR in two lots,"Lot A: Rhodes: 25 tetradr. - 13 Ameinias, 4 Aristokritos, 3 Eukrates, 5 Tharsytas; 40 didr. - several as BMC 49-55; several with magistrates Mnasimachos, Timotheos, Ameinias, Akesis and perhaps others, a few from earlier series.

Lot B: 2 tetradr. 10 didr.",,,,,,,,8.348,,,,25,,,,,,,A,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.348,,,,2,,,,,,,B,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.348,,,,10,,,,,,,B,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/didrachm,,,,,,
17 AR,"Phaselis: tetradr., as BMC pl. 16, 12 - all with different magistrates' names. 
One a posthumous Alexander tetradr.",,,,,,,,8.353,,,,16,,,,,,,,http://nomisma.org/id/phaselis,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.353,,,,1,,,,,,,,http://nomisma.org/id/phaselis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
80? AE,,,,,,,,,8.358,,,,1,,,,,,,,http://nomisma.org/id/carthage,,TRUE,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.358,,,,2,,,,,,,,,,,http://nomisma.org/id/antigonus_ii,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.358,,,,3,,,,,,,,,,,http://nomisma.org/id/philip_v_macedon,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.358,,,,2,,,,,,,,,,,,,,,,http://nomisma.org/id/ae,,,,,,http://nomisma.org/id/macedon,,,
,,,,,,,,,8.358,,,,8,,,,,,,,http://nomisma.org/id/athamanes,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.358,,,,1,,,,,,,,,,,http://nomisma.org/id/aetolian_league,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.358,,,,1,,,,,,,,,,,http://nomisma.org/id/boeotian_league,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.358,,,,5,,,,,,,,http://nomisma.org/id/corinth,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.358,,,,43,,,,,,,,http://nomisma.org/id/elis_elis,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.358,,,,1,,,,,,,,http://nomisma.org/id/elis_elis,,TRUE,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.358,,,,2,,,,,,,,http://nomisma.org/id/sicyon,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.358,,,,1,,,,,,,,http://nomisma.org/id/miletus,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.358,,,,1,,,,,,,,http://nomisma.org/id/phocaea,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.358,,,,7,,,,,,,,,,,http://nomisma.org/id/ptolemaic_dynasty,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.358,,,,2,,,,,,,,,,TRUE,,,,,,http://nomisma.org/id/ae,,,,,,,,,
19+ AR,Lycian League,,,,,,,,8.366,,,,,19,,,TRUE,,,,,,,http://nomisma.org/id/lycian_league,,,,,http://nomisma.org/id/ar,,,,,,,,,
463+ AR,"Alexander III
Philip III
Lysimachus
Seleucus
Antiochus

Some coins listed in Price:

Alexander III:

Lampsacus tetradrachm 1 (Price 1444A)
Parium tetradrachms 2 (Price 1458A, 1462A)
Priene drachm 1 (Price 2234B)
Chios tetradrachm 2 (Price 2359A, 2362)
Uncertain tetradrachm 1 (Price 2811A)
",,,,,,,,8.370,,,,1,,,,,,,,http://nomisma.org/id/lampsacus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.370,,,,2,,,,,,,,http://nomisma.org/id/parium,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.370,,,,1,,,,,,,,http://nomisma.org/id/priene,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.370,,,,2,,,,,,,,http://nomisma.org/id/chios,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.370,,,,1,,,,,,,,http://nomisma.org/id/perge,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.370,,,,92,,,TRUE,,,,,,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.370,,,,1,,,,,,,,,,,http://nomisma.org/id/philip_iii_arrhidaeus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.370,,,,,300,,,TRUE,,,,,,,http://nomisma.org/id/lysimachus,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.370,,,,9,,,,,,,,,,,http://nomisma.org/id/seleucus_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
,,,,,,,,,8.370,,,,55,,,,,,,,,,,http://nomisma.org/id/antiochus_i,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/tetradrachm,,,,,,
21 AR,"Macedonia, Philip III: Babylon (1), M, LU (21.85 g)
Alexander III: Phaselis (4), down to year 22; Perga (7), down to year 28; 
Aspendus (6), down to year 24
Side: ST (1), KLEUC (2)",,,,,,,,8.376,,,,1,,,,,,,,http://nomisma.org/id/babylon,,,http://nomisma.org/id/philip_iii_arrhidaeus,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,8.376,,,,4,,,,,,,,http://nomisma.org/id/phaselis,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,8.376,,,,7,,,,,,,,http://nomisma.org/id/perge,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,8.376,,,,6,,,,,,,,http://nomisma.org/id/aspendus,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,8.376,,,,1,,,,,,,,http://nomisma.org/id/side,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
,,,,,,,,,8.376,,,,2,,,,,,,,,,,http://nomisma.org/id/alexander_iii,,,,,http://nomisma.org/id/ar,,,,,,,,,
"1 AR, 19 AE","Philip V: 1 AE
Amphipolis: 3 AE
Thessalonike: 2 AE
Macedonia: 1 AE
Rhodos: 2 AE
Illegible: 8 AE",,,,,,,,8.392,,,,1,,,,,,,,,,,http://nomisma.org/id/philip_v_macedon,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.392,,,,3,,,,,,,,http://nomisma.org/id/amphipolis,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.392,,,,2,,,,,,,,http://nomisma.org/id/thessalonica,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.392,,,,1,,,,,,,,,,TRUE,,,,,,http://nomisma.org/id/ae,,,,,,http://nomisma.org/id/macedon,,,
,,,,,,,,,8.392,,,,2,,,,,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.392,,,,8,,,,,,,,,,TRUE,,,,,,http://nomisma.org/id/ae,,,,,,,,,
"61 AR, pot hoard","Rhodes: 61 early plinthophoric dr. of Jenkins, Group A, issues 1-21.",,,,,,,,8.415,,,,61,,,,,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ar,,,http://nomisma.org/id/drachma,,,,,,
80-100 AE; pot hoard,"mostly Kibyra: including at least 4 with Helios/humped bull in shallow incuse square
Rhodes: 2+, rayed head of Helios profile r./rose (BMC 324-6); 1+ ?rose/rose (BMC 70-73)",,,,,,,,8.416,,,,,,,,,,,,http://nomisma.org/id/cibyra,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.416,,,,,2,,,TRUE,,,,http://nomisma.org/id/rhodes,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
c. 550+ AE,"mainland Greece: many
Macedonia: many
Seleucid: many
Ptolemaic: many
Cyclades
Asia Minor
Carthage: 3
Tarentum: 1
Roman Republic: 1

CH archive (handwriting difficult to read - check):

Sicyon 27 Achaean League 1 Aetolia 16 Illegible 2
Apollonia Aegina 3 Argos 3 Athens 4 Aegium 5
Arcadian League 1 Boeotia 3 Carthage 3
",,,,,,,,8.417,,,,27,,,,,,,,http://nomisma.org/id/sicyon,,,,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.417,,,,1,,,,,,,,,,,http://nomisma.org/id/achaean_league,,,,,http://nomisma.org/id/ae,,,,,,,,,
,,,,,,,,,8.417,,,,16,,,,,,,,,,,http://nomisma.org/id/aetolian_league,,,,,http://nomisma.org/id/ae,,,,,,,,,
